X,Y,FID,icon_url
114.890975099958,4.9320096609706,"0",./0.png
114.907885286771,4.91842556072865,"1",./0.png
114.977376854154,4.97553123541409,"2",./0.png
114.814146691541,4.74382172040287,"3",./0.png
114.931697572941,4.88625229377078,"4",./0.png
114.502083943709,4.61090592258151,"5",./0.png
114.287346935695,4.60082946626131,"6",./0.png
115.091249510982,4.65546134314726,"7",./0.png
115.041652979823,4.68593355367054,"8",./0.png
114.943764632042,4.9185036256654,"9",./0.png
114.917080389785,4.91023849845076,"10",./0.png
114.922640478511,4.89035031709044,"11",./0.png
115.045070419719,5.02443283033859,"12",./0.png
114.430185189119,4.65541522169491,"13",./0.png
114.292485974901,4.6062505258081,"14",./0.png
114.989147012122,4.95076101786249,"15",./0.png
115.003038115334,4.96800220919255,"16",./0.png
114.728984930648,4.71226027190577,"17",./0.png
114.823737433977,4.9434036494709,"18",./0.png
114.819652399879,4.94056361490994,"19",./0.png
114.816321373487,4.9374585791739,"20",./0.png
114.80907031571,4.93088350317068,"21",./0.png
114.807409301577,4.92988149059321,"22",./0.png
114.928082553168,4.87772920535122,"23",./0.png
114.832625559521,4.92081144890472,"24",./0.png
114.837226549601,4.95110274755563,"25",./0.png
114.590502590314,4.72452915054965,"26",./0.png
114.913601343076,4.91768956387889,"27",./0.png
115.022211317849,4.95833915052254,"28",./0.png
114.894503239798,4.87222209285588,"29",./0.png
114.847032735937,4.89931026849349,"30",./0.png
114.845903796817,4.85864987652595,"31",./0.png
114.910503277354,4.93785675222122,"32",./0.png
115.052846531594,5.00418464883098,"33",./0.png
114.941974663728,4.89088835665788,"34",./0.png
114.937004558105,4.92346566132544,"35",./0.png
114.921237454972,4.89602636918602,"36",./0.png
114.659776169874,4.77083871090453,"37",./0.png
114.944669710464,4.87911524811954,"38",./0.png
114.942406672374,4.88834933298691,"39",./0.png
114.93896166855,4.87169516657793,"40",./0.png
114.948350834582,4.82854576778096,"41",./0.png
114.176405918869,4.58723415246973,"42",./0.png
114.077132993732,4.58650597897018,"43",./0.png
114.213657272498,4.58417418635247,"44",./0.png
114.941726667484,4.88740932273016,"45",./0.png
114.950248741684,4.89188238094532,"46",./0.png
114.88983122443,4.85540992306796,"47",./0.png
114.917024396888,4.90592945691389,"48",./0.png
114.839279684708,4.88620912905351,"49",./0.png
114.917581408505,4.90239842395177,"50",./0.png
114.943006675992,4.8895733458356,"51",./0.png
114.231459426786,4.59165128624818,"52",./0.png
114.89751028942,4.86044598502624,"53",./0.png
114.901743259361,4.90057337816692,"54",./0.png
114.927551461225,4.92675467603867,"55",./0.png
114.908230374745,4.87055910120082,"56",./0.png
114.330274316034,4.61464566838332,"57",./0.png
114.65580607183,4.80558303482363,"58",./0.png
115.071617667576,5.0294099269363,"59",./0.png
114.919609439119,4.8961303672869,"60",./0.png
114.914135364104,4.90873947877727,"61",./0.png
114.387119817657,4.63471595338907,"62",./0.png
114.931035564298,4.88753730495788,"63",./0.png
114.951359698097,4.92251067783285,"64",./0.png
115.074576259288,4.70892983219267,"65",./0.png
115.106231567046,4.70821387940926,"66",./0.png
114.930463558519,4.88769130542271,"67",./0.png
114.941053658986,4.88855033251617,"68",./0.png
114.874782876791,4.9697449942049,"69",./0.png
114.94754167849,4.91283857788207,"70",./0.png
114.939755621664,4.90258446528043,"71",./0.png
114.923223449771,4.90975350475756,"72",./0.png
115.142718879146,4.73271017937551,"73",./0.png
114.909666291218,4.9255586324894,"74",./0.png
114.888567139309,4.89682031862364,"75",./0.png
114.819934408083,4.9374845859171,"76",./0.png
114.922006504632,4.8720781402185,"77",./0.png
114.75513805962,4.78272399028255,"78",./0.png
114.82210341952,4.94272464002441,"79",./0.png
114.846138677554,4.92734653578201,"80",./0.png
115.070694665284,5.02574888984172,"81",./0.png
114.944666623167,4.92837872233893,"82",./0.png
114.91564737967,4.9081664759672,"83",./0.png
114.985407944259,4.9685031821841,"84",./0.png
114.977422814826,4.99761144830561,"85",./0.png
114.940489637486,4.89764041900375,"86",./0.png
115.072252237029,4.70879282689131,"87",./0.png
114.257590672901,4.59096132366512,"88",./0.png
114.797223348307,4.84825169088253,"89",./0.png
114.49421975529,4.67862855021102,"90",./0.png
114.711926581906,4.82003627102595,"91",./0.png
114.912253385462,4.8864372609909,"92",./0.png
114.944100637489,4.91725961429147,"93",./0.png
114.873080057343,4.85888992688325,"94",./0.png
114.907301200985,4.96332299126721,"95",./0.png
114.823763455415,4.93153653580281,"96",./0.png
114.948364530211,5.00007341920642,"97",./0.png
114.853711677005,4.9682919421597,"98",./0.png
114.89457405924,4.97408507168928,"99",./0.png
114.655752069068,4.80687504703103,"100",./0.png
114.905487292996,4.90191539774128,"101",./0.png
114.838834675987,4.88872815241433,"102",./0.png
114.920349446895,4.8957603650463,"103",./0.png
114.780039351376,4.75168173668235,"104",./0.png
114.818379394188,4.93691557767079,"105",./0.png
114.558558267889,4.73565720106048,"106",./0.png
114.917693400452,4.90755047369624,"107",./0.png
114.832685530626,4.93734660751176,"108",./0.png
114.906756252362,4.93165568588316,"109",./0.png
114.857454906,4.85961690623018,"110",./0.png
114.91340948308,4.83719578958628,"111",./0.png
114.985216950581,4.96395113795355,"112",./0.png
114.875668010687,4.89944732086367,"113",./0.png
114.788942225147,4.87319391495766,"114",./0.png
114.944637573235,4.95618698997466,"115",./0.png
115.03205036743,4.98369441312786,"116",./0.png
114.943464681333,4.88904734158673,"117",./0.png
114.906626242466,4.93650473226104,"118",./0.png
114.904531320948,4.88089819402403,"119",./0.png
114.943755686801,4.8875383275784,"120",./0.png
114.844839756076,4.87600104104482,"121",./0.png
114.91065034632,4.89985238711427,"122",./0.png
114.944849681927,4.89626041348512,"123",./0.png
114.92215142807,4.91616556451501,"124",./0.png
114.895946175887,4.91620251800611,"125",./0.png
115.061026597459,5.01153273474584,"126",./0.png
114.869592037249,4.85124584733922,"127",./0.png
114.873955105481,4.83621071069238,"128",./0.png
114.832968578647,4.91190336412846,"129",./0.png
114.85021978792,4.88721715817849,"130",./0.png
114.931997529652,4.91234154532717,"131",./0.png
114.839653689185,4.88570612489575,"132",./0.png
114.775319200799,4.81263031149315,"133",./0.png
114.602836672621,4.74490036538029,"134",./0.png
114.215122285347,4.58469619369625,"135",./0.png
114.192187076881,4.58097412041029,"136",./0.png
114.330985324133,4.61380266165523,"137",./0.png
114.656741082226,4.8047280283202,"138",./0.png
114.655827071461,4.80591003797402,"139",./0.png
114.654560060347,4.80536003051758,"140",./0.png
115.062491578274,5.0299399153866,"141",./0.png
114.832743565744,4.91794942168167,"142",./0.png
114.833362572493,4.91749341841857,"143",./0.png
114.840210615273,4.93037055414623,"144",./0.png
114.941094661708,4.88723231990311,"145",./0.png
114.943266678823,4.88938834451714,"146",./0.png
114.943246680725,4.88820233306525,"147",./0.png
114.939809564981,4.93477577520191,"148",./0.png
114.904604302606,4.89168429782757,"149",./0.png
114.840792697807,4.88701213944416,"150",./0.png
114.853147830824,4.87883508297604,"151",./0.png
114.931673573534,4.88578528923479,"152",./0.png
114.938532625202,4.89392837979293,"153",./0.png
114.95044269995,4.91649561827625,"154",./0.png
114.947159671023,4.91497159773456,"155",./0.png
114.930221496483,4.92138662917705,"156",./0.png
114.928169469841,4.9252566627348,"157",./0.png
114.944604614975,4.93264276327438,"158",./0.png
114.949213668862,4.9273197202923,"159",./0.png
114.94862566137,4.92834572911678,"160",./0.png
114.95741274532,4.9287567488228,"161",./0.png
114.94868266873,4.92451869237338,"162",./0.png
114.92990752109,4.90582247887358,"163",./0.png
114.91825640221,4.90961449455033,"164",./0.png
114.915758382057,4.90742246901115,"165",./0.png
114.935148579632,4.90126444436368,"166",./0.png
114.920918450431,4.89685737661029,"167",./0.png
115.004139070003,4.9990965111678,"168",./0.png
114.920124422645,4.9082294845661,"169",./0.png
114.916255386728,4.90748547050415,"170",./0.png
114.931553566978,4.88884431845423,"171",./0.png
114.917763406791,4.90435444308647,"172",./0.png
114.9977731711,4.9082246231023,"173",./0.png
114.927748510241,4.90021242105155,"174",./0.png
114.932187567086,4.89223835223828,"175",./0.png
114.925575487106,4.90146342921252,"176",./0.png
115.064541617058,5.01949681815384,"177",./0.png
115.063134613458,5.01396576210866,"178",./0.png
114.941746661178,4.8910883581774,"179",./0.png
114.952564709499,4.9226286811261,"180",./0.png
114.952369709844,4.92137766873097,"181",./0.png
114.948074675494,4.91741862292873,"182",./0.png
114.84040069315,4.88751914360828,"183",./0.png
114.929066522985,4.90018142310242,"184",./0.png
114.926257498466,4.89875540437818,"185",./0.png
114.659289100205,4.80834806725619,"186",./0.png
114.65933810368,4.80661905087681,"187",./0.png
114.698710410498,4.84591049458054,"188",./0.png
114.943202680691,4.88798133085969,"189",./0.png
114.926359452132,4.92541566102188,"190",./0.png
114.942611676102,4.88735632379306,"191",./0.png
114.97297806244,4.83399586354313,"192",./0.png
114.913439343334,4.91666655375289,"193",./0.png
114.191071056968,4.58666517176601,"194",./0.png
114.191094064418,4.58231913115754,"195",./0.png
114.922307487686,4.88333824905445,"196",./0.png
115.004105218802,4.91579570744403,"197",./0.png
114.890705233697,4.85491691987575,"198",./0.png
114.927266502801,4.90179343540182,"199",./0.png
114.928297516395,4.89972141730641,"200",./0.png
114.653672052764,4.80485602416345,"201",./0.png
114.927772510033,4.90046042348016,"202",./0.png
114.926768483536,4.90995751305073,"203",./0.png
114.926915500787,4.90102242735906,"204",./0.png
114.837846598218,4.92721151961676,"205",./0.png
114.930929561715,4.88842231328443,"206",./0.png
115.075976705332,5.03185995860068,"207",./0.png
114.934503555271,4.91150354174068,"208",./0.png
114.934493548081,4.91549958017504,"209",./0.png
114.192222073158,4.58340814323457,"210",./0.png
114.191625071147,4.58126012214317,"211",./0.png
114.943719684656,4.88855633731375,"212",./0.png
114.836635586075,4.92750552026355,"213",./0.png
114.75576500606,4.81702831925421,"214",./0.png
114.944846642523,4.91847162729274,"215",./0.png
114.915372353877,4.92120060080774,"216",./0.png
114.896075243115,4.87891915999278,"217",./0.png
115.023194261829,4.99480050431291,"218",./0.png
115.016988139988,5.02898682302191,"219",./0.png
114.935099535693,4.92575067990254,"220",./0.png
114.799222277715,4.8991681818649,"221",./0.png
114.763091045517,4.83456949981142,"222",./0.png
114.625915803574,4.79617589298667,"223",./0.png
114.464553723339,4.52954309033327,"224",./0.png
114.932381500623,4.93074672310414,"225",./0.png
114.254559650747,4.58719528326608,"226",./0.png
114.206807224446,4.57450508437623,"227",./0.png
114.223167373619,4.57692113438144,"228",./0.png
114.265779789014,4.56731611562436,"229",./0.png
115.060544223241,4.64984923694792,"230",./0.png
114.86248293987,4.86781399378636,"231",./0.png
114.821533702441,4.77863006669169,"232",./0.png
114.248375586038,4.59123031071335,"233",./0.png
115.059185204385,4.65325326756294,"234",./0.png
114.954127810137,4.87426421818687,"235",./0.png
114.915788313872,4.94588583891951,"236",./0.png
114.942894566157,4.95075893458521,"237",./0.png
114.83244952901,4.93698360360807,"238",./0.png
114.856543841791,4.89108820656698,"239",./0.png
115.014460296848,4.92815084519233,"240",./0.png
114.954214613766,4.98500728476287,"241",./0.png
114.938551625396,4.89392237976901,"242",./0.png
114.912209493647,4.82452566565542,"243",./0.png
114.88431897663,4.9651849676525,"244",./0.png
114.817824390258,4.93613656921028,"245",./0.png
114.917383406532,4.90243642396411,"246",./0.png
115.031017386688,4.96741625405208,"247",./0.png
114.970343854477,4.93746185587521,"248",./0.png
114.985313011945,4.93012481200969,"249",./0.png
114.928460516933,4.90030442320566,"250",./0.png
114.930197546762,4.89289635502804,"251",./0.png
114.191561070228,4.58145312384098,"252",./0.png
114.814643653756,4.76856895832556,"253",./0.png
114.839046681317,4.88686313490975,"254",./0.png
115.075704272182,4.70776582286165,"255",./0.png
114.740551966201,4.75604270999796,"256",./0.png
115.069989656996,5.02655489634979,"257",./0.png
114.945414602286,4.94412887529822,"258",./0.png
114.89194119871,4.88155917801791,"259",./0.png
114.85675284654,4.88953719205789,"260",./0.png
114.856812846439,4.88992019583937,"261",./0.png
114.905092287868,4.90266540424594,"262",./0.png
114.94761162502,4.94325187080516,"263",./0.png
114.944090592366,4.94254085763143,"264",./0.png
114.946918616534,4.94426487931166,"265",./0.png
114.960809747018,4.94616392257797,"266",./0.png
115.08401178125,5.03290498339906,"267",./0.png
114.94943069593,4.91326758538742,"268",./0.png
114.191505069073,4.58183212729184,"269",./0.png
114.94013563139,4.89915843298359,"270",./0.png
114.332166335518,4.61363766209523,"271",./0.png
114.668288183496,4.80976809655617,"272",./0.png
114.669071188786,4.811016109818,"273",./0.png
114.97503085712,4.96126909372407,"274",./0.png
114.943080677676,4.88902334067297,"275",./0.png
114.942662675626,4.88790432915859,"276",./0.png
114.941967671076,4.88668931622819,"277",./0.png
114.959623848003,4.88283531048324,"278",./0.png
114.944025679705,4.89302738089645,"279",./0.png
114.980769010092,4.90648657600803,"280",./0.png
114.964910746558,4.96849914511991,"281",./0.png
114.963926771721,4.94915595700656,"282",./0.png
114.961881735778,4.95822404067406,"283",./0.png
114.956270639966,4.98146225434994,"284",./0.png
114.951314622467,4.96461608316876,"285",./0.png
114.950664617828,4.96371007327194,"286",./0.png
114.955000704097,4.93884184161904,"287",./0.png
114.943088478203,5.00072141585058,"288",./0.png
114.946652571559,4.96795110685803,"289",./0.png
114.942727502532,4.98530826683684,"290",./0.png
114.947145600821,4.95427597609748,"291",./0.png
114.943645559211,4.95868101219365,"292",./0.png
114.92070533553,4.96022598568139,"293",./0.png
114.919707332625,4.95648594791245,"294",./0.png
114.917908320981,4.95331891421346,"295",./0.png
114.904912196317,4.95310188871124,"296",./0.png
114.894262094955,4.95250386377528,"297",./0.png
114.89284208017,4.95313586728866,"298",./0.png
114.937097526602,4.94164583644854,"299",./0.png
114.933581486785,4.94497986221012,"300",./0.png
114.883631965224,4.96785999210234,"301",./0.png
114.880375931336,4.96930300007406,"302",./0.png
114.869355823776,4.97022998904641,"303",./0.png
114.850289675425,4.95085176868757,"304",./0.png
114.91089433104,4.9097984831714,"305",./0.png
114.909580319201,4.90934547646954,"306",./0.png
114.904834278889,4.90633143902316,"307",./0.png
114.897205207239,4.90535841605621,"308",./0.png
114.929487598516,4.85963703378143,"309",./0.png
114.896297227199,4.88914625865698,"310",./0.png
114.921434476479,4.88492726278676,"311",./0.png
114.904702286023,4.90158939320794,"312",./0.png
114.243269548865,4.58480824195308,"313",./0.png
114.83427661894,4.89625621646967,"314",./0.png
114.930690420701,4.96633806250009,"315",./0.png
114.960568711005,4.96498310340964,"316",./0.png
114.522236225073,4.55640544019305,"317",./0.png
114.491826889613,4.58508866102715,"318",./0.png
114.918879478756,4.86968011161493,"319",./0.png
114.919925418505,4.90948349627105,"320",./0.png
114.893177172392,4.90316638780751,"321",./0.png
114.901917314326,4.87038608835218,"322",./0.png
114.937154513056,4.94953391246165,"323",./0.png
115.020156249224,4.98550440905893,"324",./0.png
115.020156249224,4.98550440905893,"325",./0.png
114.673334403341,4.7100691554631,"326",./0.png
114.936655645365,4.87225016783316,"327",./0.png
114.89023815266,4.89835333632778,"328",./0.png
114.742730856691,4.83120743183958,"329",./0.png
114.937501517298,4.94903090824556,"330",./0.png
114.911122319379,4.91760155859819,"331",./0.png
114.932255546328,4.90433846878424,"332",./0.png
114.199719154368,4.57675609357256,"333",./0.png
114.903234286618,4.89327431067169,"334",./0.png
114.199662153145,4.5771710973598,"335",./0.png
114.882932958329,4.96795799178008,"336",./0.png
114.856404841781,4.89033919913335,"337",./0.png
115.029023255733,5.02929584800106,"338",./0.png
114.940743546165,4.9503509267855,"339",./0.png
114.905217291699,4.90118139020453,"340",./0.png
114.918083322524,4.9533979152885,"341",./0.png
114.918029322256,4.95325691383524,"342",./0.png
114.938544519954,4.95316194987978,"343",./0.png
114.450245393831,4.64639217055798,"344",./0.png
114.570771735879,4.52569022936934,"345",./0.png
114.898887241339,4.89523632178763,"346",./0.png
114.648232173713,4.70447005906455,"347",./0.png
114.982648160282,4.83137285525249,"348",./0.png
114.960559735188,4.95143297287956,"349",./0.png
114.970131835879,4.94673494484487,"350",./0.png
114.922622308309,4.98564223359672,"351",./0.png
114.886080993444,4.96525397149829,"352",./0.png
114.79681627716,4.88645605588409,"353",./0.png
114.885543988174,4.96531397110448,"354",./0.png
114.912894389305,4.88775327478348,"355",./0.png
114.973647848908,4.95840706364903,"356",./0.png
114.936687536923,4.93364675873402,"357",./0.png
114.975471860433,4.96179409957917,"358",./0.png
114.948875689622,4.91380858960448,"359",./0.png
114.928297516395,4.89972141730641,"360",./0.png
114.954401811165,4.87518022749359,"361",./0.png
114.205793219451,4.57179705733724,"362",./0.png
114.906687232347,4.94250179001691,"363",./0.png
114.955457678516,4.95562000401519,"364",./0.png
114.964203761374,4.9564320275973,"365",./0.png
114.07759999856,4.5862189770823,"366",./0.png
114.477790616607,4.66871142836396,"367",./0.png
114.481553644759,4.67311347641429,"368",./0.png
115.025962278087,5.00061456547516,"369",./0.png
114.9548726706,4.95689201521034,"370",./0.png
114.915345394102,4.89838038132825,"371",./0.png
114.882127000581,4.9400367221816,"372",./0.png
114.915345394102,4.89838038132825,"373",./0.png
114.904787302454,4.8927663085534,"374",./0.png
115.065197650531,5.0045056743902,"375",./0.png
115.048848445961,5.03010789207795,"376",./0.png
114.970277848533,4.94043688442261,"377",./0.png
114.915387539773,4.81559558536257,"378",./0.png
114.971925775211,4.99017836669309,"379",./0.png
114.92943753161,4.89732639629605,"380",./0.png
115.031018297336,5.01699173282275,"381",./0.png
114.833176757264,4.81141540122881,"382",./0.png
114.942879804225,4.81571563467292,"383",./0.png
114.845193824813,4.83878968480457,"384",./0.png
114.891907190588,4.88597622039295,"385",./0.png
114.832727625381,4.88420909822876,"386",./0.png
114.918407303707,4.96563703357139,"387",./0.png
114.967099800171,4.95035497426809,"388",./0.png
114.299147076225,4.58300331868662,"389",./0.png
114.933222555795,4.90425046966236,"390",./0.png
115.021778275792,4.97944835353233,"391",./0.png
114.635452297541,4.55799064346467,"392",./0.png
114.670338571473,4.59320303691683,"393",./0.png
114.893376083371,4.95421587862723,"394",./0.png
114.602573696968,4.72924821619235,"395",./0.png
114.45225438339,4.6638333387473,"396",./0.png
114.480957659871,4.66084335934382,"397",./0.png
114.349022482835,4.62038275399128,"398",./0.png
114.077259994988,4.58646197877382,"399",./0.png
114.624962078913,4.62946330578694,"400",./0.png
114.508993948245,4.64722327808205,"401",./0.png
114.190931112311,4.5525218522016,"402",./0.png
115.090309405491,4.71252489390652,"403",./0.png
115.120929675681,4.72809509720428,"404",./0.png
114.191992071582,4.58306213961266,"405",./0.png
114.198988136125,4.58361215649065,"406",./0.png
114.221991370557,4.57213208756793,"407",./0.png
114.220383322722,4.59183526936618,"408",./0.png
114.254991658332,4.5850722640855,"409",./0.png
114.301992072198,4.60146249684286,"410",./0.png
114.327992294726,4.61455266365966,"411",./0.png
115.226897597234,4.79099089099298,"412",./0.png
114.568153368874,4.72988016281404,"413",./0.png
114.782610190655,4.85833976160312,"414",./0.png
114.967107840809,4.92761875523388,"415",./0.png
114.918580422676,4.89982540098889,"416",./0.png
114.90049114808,4.95629091139223,"417",./0.png
114.914428275713,4.95989297115431,"418",./0.png
114.871797958456,4.90793739546777,"419",./0.png
114.860747831401,4.91971248872433,"420",./0.png
114.858090889959,4.87220902817608,"421",./0.png
114.602573696968,4.72924821619235,"422",./0.png
114.73164019931,4.56725489174069,"423",./0.png
114.928417493891,4.91306854592493,"424",./0.png
114.873434055304,4.86198695724236,"425",./0.png
114.945048731941,4.86899015132277,"426",./0.png
114.989137989276,4.96347314042024,"427",./0.png
114.847750719789,4.9123003943638,"428",./0.png
114.887206269863,4.81496452992812,"429",./0.png
114.833521700905,4.8455997295287,"430",./0.png
114.821530569656,4.8548667971721,"431",./0.png
114.815943580525,4.81801943430946,"432",./0.png
115.112213818406,4.59287077224887,"433",./0.png
115.071624276701,4.68177856451464,"434",./0.png
115.055623081166,4.70584276992153,"435",./0.png
115.110897593509,4.71924699426598,"436",./0.png
114.161745787555,4.58380509582347,"437",./0.png
114.33743740735,4.60032654577909,"438",./0.png
114.349244484942,4.62037275427204,"439",./0.png
114.416959068711,4.65277517429739,"440",./0.png
114.44153430838,4.64825817339984,"441",./0.png
114.448362359456,4.65622726026913,"442",./0.png
114.614091804684,4.73030424609681,"443",./0.png
114.611507762804,4.74039733758062,"444",./0.png
114.636234979622,4.75113948252991,"445",./0.png
114.679805493162,4.69353500899333,"446",./0.png
114.682804571596,4.66409373349969,"447",./0.png
114.72505098687,4.65689973662433,"448",./0.png
114.609733673646,4.78232673305074,"449",./0.png
114.640100918213,4.80790202937708,"450",./0.png
114.691708397907,4.81489318647722,"451",./0.png
114.706001466234,4.85380458276292,"452",./0.png
114.731335941913,4.71882333861437,"453",./0.png
114.750547070304,4.75106467974403,"454",./0.png
114.731487839208,4.77945491786075,"455",./0.png
114.728819751121,4.81552125758274,"456",./0.png
114.864972039678,4.82447758227375,"457",./0.png
114.95269382793,4.85627504242198,"458",./0.png
114.886229140491,4.88343418588259,"459",./0.png
114.964365797421,4.93713284197377,"460",./0.png
115.197534346724,4.77057964158067,"461",./0.png
114.820376727897,4.75742486150152,"462",./0.png
114.656241064349,4.81226109917267,"463",./0.png
114.94389358884,4.94345286605628,"464",./0.png
114.946460523993,4.99335535107159,"465",./0.png
115.167186078714,4.75490343685476,"466",./0.png
114.951634594795,4.98173324856164,"467",./0.png
114.486359669288,4.68546860149503,"468",./0.png
114.498865791623,4.68314160086036,"469",./0.png
114.921199433644,4.90786148294597,"470",./0.png
114.917068394265,4.90764747351332,"471",./0.png
114.944077542015,4.97058812758975,"472",./0.png
114.863161926981,4.87883310073737,"473",./0.png
114.659645185796,4.76088461588293,"474",./0.png
114.901748326104,4.8627640147984,"475",./0.png
114.851018781046,4.89544223849753,"476",./0.png
114.854212795325,4.90469133291923,"477",./0.png
114.468628870707,4.46271946532652,"478",./0.png
114.464469904666,4.41715602786211,"479",./0.png
114.750547070304,4.75106467974403,"480",./0.png
114.750547070304,4.75106467974403,"481",./0.png
114.766956225318,4.7521827188316,"482",./0.png
114.743250967823,4.77007484873004,"483",./0.png
115.011473189908,4.97183926145274,"484",./0.png
115.013739186479,4.98592040144662,"485",./0.png
115.006062125956,4.97834731446669,"486",./0.png
115.007847121527,4.99038443384275,"487",./0.png
115.022468224176,5.01175766670367,"488",./0.png
115.041632368123,5.03453492165951,"489",./0.png
115.037593340058,5.02848485582927,"490",./0.png
114.812763578484,4.80166527208084,"491",./0.png
115.009548107562,5.00722059938988,"492",./0.png
114.64571220979,4.66905371764399,"493",./0.png
114.666695285232,4.74212844945267,"494",./0.png
114.450793401744,4.64476815614525,"495",./0.png
114.22472737777,4.58321319591824,"496",./0.png
114.579347511695,4.70851197925945,"497",./0.png
114.532183121625,4.67468157763136,"498",./0.png
114.911866242273,4.96479201363268,"499",./0.png
114.889047217287,4.85518591953112,"500",./0.png
114.857245866794,4.88074810860719,"501",./0.png
114.929143457754,4.93730378038007,"502",./0.png
114.87784704787,4.89026523658124,"503",./0.png
114.954361615554,4.9848012830456,"504",./0.png
114.944577572383,4.95633999133934,"505",./0.png
115.072706455545,4.58096859119495,"506",./0.png
114.835879577497,4.92824852603067,"507",./0.png
114.902087221781,4.92360760015825,"508",./0.png
114.901307147959,4.96073795560157,"509",./0.png
114.923581520314,4.87178114015293,"510",./0.png
114.920425469049,4.88363424855827,"511",./0.png
114.877966066636,4.88028414095307,"512",./0.png
114.937208512614,4.95007191773632,"513",./0.png
114.946251610145,4.94424387791019,"514",./0.png
114.92891847749,4.92501066170988,"515",./0.png
114.808018307856,4.92963348931123,"516",./0.png
114.291121962224,4.60617052275971,"517",./0.png
114.854543694427,4.96303789325955,"518",./0.png
114.640924922932,4.80969804791272,"519",./0.png
114.662261117138,4.81488613473361,"520",./0.png
114.901554277916,4.8890552671331,"521",./0.png
114.942332584877,4.937247803524,"522",./0.png
114.841113589931,4.94940973832657,"523",./0.png
114.46356750415,4.65565328069562,"524",./0.png
114.602093715889,4.71551308484996,"525",./0.png
114.601302700905,4.71988312501353,"526",./0.png
114.606878765641,4.71301806936643,"527",./0.png
114.916676390042,4.90790147525607,"528",./0.png
114.953793666216,4.95353198091007,"529",./0.png
114.894369096289,4.95233386233472,"530",./0.png
115.014443179073,4.99380447881453,"531",./0.png
114.926295492636,4.90225443810533,"532",./0.png
114.229759438115,4.57526912994477,"533",./0.png
114.938743546108,4.93959981971572,"534",./0.png
114.981997965826,4.93805688253132,"535",./0.png
114.976266863847,4.96416712388357,"536",./0.png
115.071267224122,4.71077984442573,"537",./0.png
114.922011487938,4.88158023161982,"538",./0.png
114.949696748157,4.88520431566588,"539",./0.png
114.890514231535,4.85510292132525,"540",./0.png
114.892693044846,4.97203004854225,"541",./0.png
114.834091652795,4.87608802280323,"542",./0.png
114.907380222018,4.95200788264177,"543",./0.png
114.894641059771,4.97414807241583,"544",./0.png
114.895112109258,4.94907883239836,"545",./0.png
114.330637319113,4.61484567087634,"546",./0.png
114.902645147051,4.96841703181903,"547",./0.png
114.612217798031,4.7237771808184,"548",./0.png
114.272336809038,4.59228736086441,"549",./0.png
114.675903224872,4.82766828047515,"550",./0.png
114.468791524332,4.67293745297696,"551",./0.png
114.937734571448,4.91991562846799,"552",./0.png
114.937124569087,4.91793860835062,"553",./0.png
114.939469584497,4.92197565139884,"554",./0.png
114.208755227743,4.58349017172908,"555",./0.png
114.837562552639,4.95120674915822,"556",./0.png
115.090525400254,4.71683493599565,"557",./0.png
114.900541111658,4.9768491090495,"558",./0.png
114.952471776132,4.88450431385531,"559",./0.png
114.841838606978,4.94376868554117,"560",./0.png
114.844252642243,4.93699662494216,"561",./0.png
114.942239635054,4.90853052694263,"562",./0.png
114.887511081588,4.92362557422142,"563",./0.png
114.930622387121,4.98465123856878,"564",./0.png
114.673737239377,4.80750608455614,"565",./0.png
115.070068301785,4.65794633135683,"566",./0.png
114.962516706489,4.97795423187206,"567",./0.png
114.909680211551,4.97018806155947,"568",./0.png
114.835050824471,4.78302413233085,"569",./0.png
114.945845668702,4.90914553930018,"570",./0.png
114.677464561947,4.63957549076864,"571",./0.png
114.820129541233,4.86339887644366,"572",./0.png
114.696593754474,4.6335504656573,"573",./0.png
114.887511081588,4.92362557422142,"574",./0.png
114.845076654667,4.93446660215965,"575",./0.png
114.847306797546,4.86589594850455,"576",./0.png
114.840686597821,4.94270667328522,"577",./0.png
114.981897936189,4.95410703707032,"578",./0.png
114.978527905879,4.95287701914522,"579",./0.png
114.654495050024,4.8109350834846,"580",./0.png
114.942313571868,4.94443287264872,"581",./0.png
114.822986620172,4.83399559975175,"582",./0.png
114.454492879688,4.37362060040816,"583",./0.png
114.437531775296,4.33825123933256,"584",./0.png
114.92686649771,4.90249344142262,"585",./0.png
114.848720918355,4.80453836248894,"586",./0.png
114.813730689224,4.74284771035421,"587",./0.png
114.807345360458,4.89639816982705,"588",./0.png
